Write	3154132992	4096
Write	3154128896	4096
Write	3221274624	8192
Write	3221266432	4096
Write	3165454336	4096
Write	3154137088	4096
Write	3154124800	4096
Write	2675888128	61440
Write	3165458432	4096
Write	3154128896	4096
Write	3154132992	4096
Write	3221245952	4096
Write	3165462528	4096
Write	3154124800	4096
Write	3154137088	4096
Write	3221270528	12288
Write	54620082176	4096
Write	3221286912	4096
Write	3221266432	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3165466624	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3221286912	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3221274624	8192
Write	3221266432	4096
Write	3165470720	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3165474816	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3221245952	4096
Write	3165478912	4096
Write	3154137088	4096
Write	3154124800	4096
Write	54620082176	4096
Write	3221270528	12288
Write	3221286912	4096
Write	3221266432	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3165483008	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3221286912	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3221278720	4096
Write	3221274624	4096
Write	3221266432	4096
Write	3165487104	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3165491200	4096
Write	3154132992	4096
Write	54620082176	4096
Write	3154128896	4096
Write	3154137088	4096
Write	3221245952	4096
Write	3165495296	4096
Write	3154124800	4096
Write	3154132992	4096
Write	3221286912	4096
Write	3221270528	12288
Write	3221266432	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3165499392	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3221286912	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3221274624	8192
Write	3221266432	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3165503488	8192
Write	3154128896	4096
Write	3154137088	4096
Write	3221245952	4096
Write	3165511680	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3221270528	12288
Write	3221286912	4096
Write	3221266432	4096
Write	54620082176	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3165515776	4096
Write	3154124800	4096
Write	3154132992	4096
Write	3221286912	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3221274624	8192
Write	3221266432	4096
Write	3154132992	4096
Write	3154124800	4096
Write	2675949568	61440
Write	3165519872	8192
Write	3154128896	4096
Write	3154137088	4096
Write	3221245952	4096
Write	3165528064	4096
Write	3154132992	4096
Write	3154124800	4096
Write	54620082176	4096
Write	3221270528	12288
Write	3221286912	4096
Write	3221266432	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3165532160	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3221286912	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3221278720	4096
Write	3221274624	4096
Write	3221266432	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3165536256	4096
Write	3154137088	4096
Write	54620082176	4096
Write	3154128896	4096
Write	3165540352	4096
Write	3154132992	4096
Write	3221245952	4096
Write	3154137088	4096
Write	3165544448	4096
Write	3154124800	4096
Write	3221286912	4096
Write	3221270528	12288
Write	3221266432	4096
Write	3154128896	4096
Write	3154132992	4096
Write	54620082176	4096
Write	3154124800	4096
Write	3154137088	4096
Write	3165548544	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3221286912	4096
Write	3165552640	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3221274624	8192
Write	3221266432	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3165556736	8192
Write	3154124800	4096
Write	3221245952	4096
Write	3154137088	4096
Write	3154128896	4096
Write	54620082176	4096
Write	3221270528	12288
Write	3221286912	4096
Write	3221266432	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3165564928	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3221286912	4096
Write	3165569024	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3221274624	8192
Write	3221266432	4096
Write	3154137088	4096
Write	3154128896	4096
Write	2676011008	61440
Write	2675048448	8192
Write	2676072448	3584
Write	2676076032	512
Write	3165573120	4096
Write	3154132992	4096
Write	54620082176	4096
Write	3154124800	4096
Write	3154137088	4096
Write	3221245952	4096
Write	3165577216	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3221286912	4096
Write	3221270528	12288
Write	3221266432	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3165581312	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3221286912	4096
Write	3165585408	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3221274624	8192
Write	3221266432	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3165589504	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3221245952	4096
Write	3154132992	4096
Write	3165593600	4096
Write	3154128896	4096
Write	54620082176	4096
Write	3221286912	4096
Write	3221270528	12288
Write	3221266432	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3165597696	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3221286912	4096
Write	3165601792	4096
Write	3154124800	4096
Write	3221274624	8192
Write	3221266432	4096
Write	3154137088	4096
Write	3154128896	4096
Write	2676076544	20480
Write	3165605888	4096
Write	3154132992	4096
Write	54620082176	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3221245952	4096
Write	3165609984	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3221270528	12288
Write	3221286912	4096
Write	3221266432	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3165614080	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3221286912	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3221274624	8192
Write	3221266432	4096
Write	3165618176	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3165622272	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3221245952	4096
Write	3165626368	4096
Write	3154132992	4096
Write	3154128896	4096
Write	54620082176	4096
Write	3221270528	12288
Write	3221286912	4096
Write	3221266432	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3165630464	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3221286912	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3221274624	8192
Write	3221266432	4096
Write	3165634560	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3165638656	4096
Write	3154137088	4096
Write	54620082176	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3221245952	4096
Write	3165642752	4096
Write	3154128896	4096
Write	3154137088	4096
Write	3221286912	4096
Write	3221270528	12288
Write	3221266432	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3165646848	4096
Write	3154128896	4096
Write	3154137088	4096
Write	3221286912	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3221278720	4096
Write	3221274624	4096
Write	3221266432	4096
Write	3154137088	4096
Write	3154128896	4096
Write	2675572736	61440
Write	2675564544	4096
Write	3165650944	8192
Write	3154132992	4096
Write	3154124800	4096
Write	3221245952	4096
Write	3165659136	4096
Write	3154128896	4096
Write	3154137088	4096
Write	54620082176	4096
Write	3221270528	12288
Write	3221286912	4096
Write	3221266432	4096
Write	3154124800	4096
Write	3154132992	4096
Write	3165663232	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3221286912	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3221278720	4096
Write	3221266432	4096
Write	3221274624	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3165667328	8192
Write	3154132992	4096
Write	3154124800	4096
Write	54620082176	4096
Write	3221245952	4096
Write	3165675520	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3221286912	4096
Write	3221270528	12288
Write	3221266432	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3165679616	4096
Write	3154128896	4096
Write	3154137088	4096
Write	3221286912	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3221274624	8192
Write	3221266432	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3165683712	8192
Write	3154132992	4096
Write	3154124800	4096
Write	3221245952	4096
Write	3165691904	4096
Write	3154137088	4096
Write	3154128896	4096
Write	54620082176	4096
Write	3221270528	12288
Write	3221286912	4096
Write	3221266432	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3165696000	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3221286912	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3221274624	8192
Write	3221266432	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3165700096	4096
Write	3154132992	4096
Write	54620082176	4096
Write	3154124800	4096
Write	3165704192	4096
Write	3154137088	4096
Write	3221245952	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3221270528	12288
Write	3221286912	4096
Write	3221266432	4096
Write	3154124800	4096
Write	3165708288	4096
Write	3154137088	4096
Write	3165712384	4096
Write	3154128896	4096
Write	3221286912	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3221274624	8192
Write	3221266432	4096
Write	3154137088	4096
Write	3154128896	4096
Write	2675634176	61440
Write	3165716480	8192
Write	3154124800	4096
Write	3154132992	4096
Write	3221245952	4096
Write	3154137088	4096
Write	3154128896	4096
Write	54620082176	4096
Write	3221270528	12288
Write	3221286912	4096
Write	3221266432	4096
Write	3165724672	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3221286912	4096
Write	3165728768	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3221278720	4096
Write	3221274624	4096
Write	3221266432	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3165732864	4096
Write	3154132992	4096
Write	54620082176	4096
Write	3154124800	4096
Write	3165736960	4096
Write	3154137088	4096
Write	3221245952	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3221270528	12288
Write	3221286912	4096
Write	3221266432	4096
Write	3165741056	4096
Write	3154124800	4096
Write	3154137088	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3221286912	4096
Write	3165745152	4096
Write	3154124800	4096
Write	3154137088	4096
Write	3221274624	8192
Write	3221266432	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3165749248	8192
Write	3154137088	4096
Write	3154124800	4096
Write	3221245952	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3221270528	12288
Write	3221286912	4096
Write	3221266432	4096
Write	54620082176	4096
Write	3165757440	4096
Write	3154124800	4096
Write	3154137088	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3221286912	4096
Write	3165761536	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3221274624	8192
Write	3221266432	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3165765632	4096
Write	3154137088	4096
Write	54620082176	4096
Write	3165769728	4096
Write	3154124800	4096
Write	3154132992	4096
Write	3221245952	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3221286912	4096
Write	3221270528	12288
Write	3221266432	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3165773824	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3221286912	4096
Write	3165777920	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3221278720	4096
Write	3221274624	4096
Write	3221266432	4096
Write	3154137088	4096
Write	3154128896	4096
Write	2675695616	61440
Write	2675757056	1536
Write	2675048448	8192
Write	2675758592	2560
Write	3165782016	8192
Write	3154132992	4096
Write	3154124800	4096
Write	3221245952	4096
Write	3154137088	4096
Write	3154128896	4096
Write	54620082176	4096
Write	3221270528	12288
Write	3221286912	4096
Write	3221266432	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3165790208	4096
Write	3154128896	4096
Write	3154137088	4096
Write	3221286912	4096
Write	3165794304	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3221274624	8192
Write	3221266432	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3165798400	4096
Write	3154132992	4096
Write	54620082176	4096
Write	3165802496	4096
Write	3154124800	4096
Write	3154137088	4096
Write	3221245952	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3221286912	4096
Write	3221270528	12288
Write	3221266432	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3165806592	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3221286912	4096
Write	3165810688	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3221274624	8192
Write	3221266432	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3165814784	8192
Write	3154124800	4096
Write	3154137088	4096
Write	3221245952	4096
Write	3154132992	4096
Write	3154128896	4096
Write	54620082176	4096
Write	3221270528	12288
Write	3221286912	4096
Write	3221266432	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3165822976	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3221286912	4096
Write	3165827072	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3221274624	8192
Write	3221266432	4096
Write	3154132992	4096
Write	3154128896	4096
Write	2675761152	57344
Write	3165831168	4096
Write	3154137088	4096
Write	54620082176	4096
Write	3154124800	4096
Write	3154132992	4096
Write	3221245952	4096
Write	3165835264	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3221286912	4096
Write	3221270528	12288
Write	3221266432	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3165839360	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3221286912	4096
Write	3165843456	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3221274624	8192
Write	3221266432	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3165847552	4096
Write	3154124800	4096
Write	3154132992	4096
Write	3221245952	4096
Write	3165851648	4096
Write	3154128896	4096
Write	3154137088	4096
Write	54620082176	4096
Write	3221270528	12288
Write	3221266432	4096
Write	3221286912	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3165855744	4096
Write	3154128896	4096
Write	3154137088	4096
Write	3221286912	4096
Write	3165859840	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3221274624	8192
Write	3221266432	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3165863936	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3221245952	4096
Write	3165868032	4096
Write	3154128896	4096
Write	3154137088	4096
Write	54620082176	4096
Write	3221270528	12288
Write	3221286912	4096
Write	3221266432	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3165872128	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3221286912	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3221274624	8192
Write	3221266432	4096
Write	3165876224	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3154132992	4096
Write	54620082176	4096
Write	3165880320	4096
Write	3154124800	4096
Write	3154137088	4096
Write	3221245952	4096
Write	3165884416	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3221286912	4096
Write	3221270528	12288
Write	3221266432	4096
Write	54620082176	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3165888512	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3221286912	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3221278720	4096
Write	3165892608	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3221274624	4096
Write	3165896704	4096
Write	3154124800	4096
Write	3221266432	4096
Write	3154137088	4096
Write	3154128896	4096
Write	2675064832	61440
Write	2675056640	4096
Write	3165900800	4096
Write	3221266432	16384
Write	3221286912	4096
Write	3221245952	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3154137088	4096
Write	54620082176	4096
Write	3165904896	4096
Write	3154128896	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3221286912	4096
Write	3165908992	4096
Write	3154128896	4096
Write	3154137088	4096
Write	3221266432	4096
Write	3221274624	8192
Write	3154132992	4096
Write	3154124800	4096
Write	3165913088	8192
Write	3154128896	4096
Write	3154137088	4096
Write	3221245952	4096
Write	54620082176	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3221286912	4096
Write	3221266432	16384
Write	3154137088	4096
Write	3154128896	4096
Write	3165921280	4096
Write	3154124800	4096
Write	3154132992	4096
Write	3221286912	4096
Write	3165925376	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3221266432	4096
Write	3221274624	8192
Write	3154132992	4096
Write	3154124800	4096
Write	3165929472	8192
Write	3154128896	4096
Write	3154137088	4096
Write	3221245952	4096
Write	3154132992	4096
Write	3154124800	4096
Write	54620082176	4096
Write	3221286912	4096
Write	3221266432	16384
Write	3154137088	4096
Write	3154128896	4096
Write	3165937664	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3221286912	4096
Write	3154128896	4096
Write	3165941760	4096
Write	3154137088	4096
Write	3221266432	4096
Write	3221274624	8192
Write	3154132992	4096
Write	3154124800	4096
Write	2675126272	61440
Write	3165945856	4096
Write	3154137088	4096
Write	54620082176	4096
Write	3165949952	4096
Write	3154128896	4096
Write	3154132992	4096
Write	3221245952	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3221286912	4096
Write	3221266432	16384
Write	3154132992	4096
Write	3154128896	4096
Write	3165954048	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3221286912	4096
Write	3165958144	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3221278720	4096
Write	3221266432	4096
Write	3221274624	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3165962240	8192
Write	3154132992	4096
Write	3154128896	4096
Write	3221245952	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3221278720	4096
Write	3221266432	12288
Write	3221286912	4096
Write	54620082176	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3165970432	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3221286912	4096
Write	3165974528	4096
Write	3154132992	4096
Write	3154128896	4096
Write	3221278720	4096
Write	3221266432	4096
Write	3221274624	4096
Write	3154137088	4096
Write	3154124800	4096
Write	3154132992	4096
Write	54620082176	4096
Write	3165978624	4096
Write	3154128896	4096
Write	3154137088	4096
Write	3221245952	4096
Write	3165982720	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3221278720	4096
Write	3221266432	12288
Write	3221286912	4096
Write	3165986816	4096
Write	3154137088	4096
Write	3154128896	4096
Write	54620082176	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3165990912	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3221286912	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3221274624	4096
Write	3221278720	4096
Write	3221266432	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3165995008	8192
Write	3154124800	4096
Write	3154132992	4096
Write	3221245952	4096
Write	3166003200	4096
Write	3154137088	4096
Write	3154128896	4096
Write	54620082176	4096
Write	3221278720	4096
Write	3221266432	12288
Write	3221286912	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3166007296	4096
Write	3154137088	4096
Write	3154128896	4096
Write	3221286912	4096
Write	3154132992	4096
Write	3154124800	4096
Write	3221278720	4096
Write	3221274624	4096
Write	3221266432	4096
Write	3154137088	4096
Write	3154128896	4096
Write	2675187712	61440
